Have You Ever Seen The Rain Joji https://tabs.ultimate-guitar.com/tab/creedence-clearwater-revival/have-you-ever-seen-the-rain-chords-56479
Whats Up (ver 2) The Beatles https://tabs.ultimate-guitar.com/tab/4-non-blondes/whats-up-chords-349210
Mary Did You Know (ver 2) Bee Gees https://tabs.ultimate-guitar.com/tab/mark-lowry/mary-did-you-know-chords-448042
Bad Habit Louis Armstrong https://tabs.ultimate-guitar.com/tab/steve-lacy/bad-habit-chords-4253098
The Loneliest Mark Lowry https://tabs.ultimate-guitar.com/tab/4375667
The Winner Takes It All Steve Lacy https://tabs.ultimate-guitar.com/tab/abba/the-winner-takes-it-all-chords-18447
More Than Words Måneskin https://tabs.ultimate-guitar.com/tab/extreme/more-than-words-chords-14087
I Want It That Way (ver 3) Billy Joel https://tabs.ultimate-guitar.com/tab/backstreet-boys/i-want-it-that-way-chords-827123
Something In The Way (ver 2) Misc Christmas https://tabs.ultimate-guitar.com/tab/nirvana/something-in-the-way-chords-1721385
If I Aint Got You (ver 2) Elton John https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683
Purple Rain (ver 2) The Police https://tabs.ultimate-guitar.com/tab/prince/purple-rain-chords-413679
Someone Like You (ver 2) Train https://tabs.ultimate-guitar.com/tab/adele/someone-like-you-chords-1006040
Running Up That Hill (ver 3) Wheatus https://tabs.ultimate-guitar.com/tab/kate-bush/running-up-that-hill-chords-1520628
Sittin On The Dock Of The Bay (ver 6) Nat King Cole https://tabs.ultimate-guitar.com/tab/otis-redding/sittin-on-the-dock-of-the-bay-chords-1088518
Im Only Sleeping (ver 6) Tears for Fears https://tabs.ultimate-guitar.com/tab/the-beatles/im-only-sleeping-chords-1768241
That Funny Feeling a-ha https://tabs.ultimate-guitar.com/tab/bo-burnham/that-funny-feeling-chords-3731324
Everlong Fool's Garden https://tabs.ultimate-guitar.com/tab/foo-fighters/everlong-chords-827500
I Still Havent Found What Im Looking For Foo Fighters https://tabs.ultimate-guitar.com/tab/u2/i-still-havent-found-what-im-looking-for-chords-57139
Dark Red (ver 2) Queen https://tabs.ultimate-guitar.com/tab/steve-lacy/dark-red-chords-1986265
Fix You (ver 2) Misc Soundtrack https://tabs.ultimate-guitar.com/tab/coldplay/fix-you-chords-202594
Everything I Wanted FLETCHER https://tabs.ultimate-guitar.com/tab/billie-eilish/everything-i-wanted-chords-2892650
Gratitude (ver 2) Billie Eilish https://tabs.ultimate-guitar.com/tab/brandon-lake/gratitude-chords-3721607
You Know Im No Good (ver 4) Brandon Lake https://tabs.ultimate-guitar.com/tab/amy-winehouse/you-know-im-no-good-chords-853502
Eleanor Rigby (ver 3) Amy Winehouse https://tabs.ultimate-guitar.com/tab/the-beatles/eleanor-rigby-chords-760029
Feeling Good (ver 5) Daft Punk https://tabs.ultimate-guitar.com/tab/1446000
Wish You Were Here (ver 2) Toploader https://tabs.ultimate-guitar.com/tab/pink-floyd/wish-you-were-here-chords-1088963
Without You Harry Styles https://tabs.ultimate-guitar.com/tab/the-kid-laroi/without-you-chords-3407780
Lonely Day (ver 2) Billy Joel https://tabs.ultimate-guitar.com/tab/system-of-a-down/lonely-day-chords-328133
Every Rose Has Its Thorn Red Hot Chili Peppers https://tabs.ultimate-guitar.com/tab/poison/every-rose-has-its-thorn-chords-130272
Time After Time (ver 2) Elton John https://tabs.ultimate-guitar.com/tab/cyndi-lauper/time-after-time-chords-212085
You Raise Me Up (ver 3) Cyndi Lauper https://tabs.ultimate-guitar.com/tab/josh-groban/you-raise-me-up-chords-355090
Girl From The North Country (ver 3) Zac Efron https://tabs.ultimate-guitar.com/tab/bob-dylan/girl-from-the-north-country-chords-1087317
Put Your Records On (ver 2) Dean Lewis https://tabs.ultimate-guitar.com/tab/corinne-bailey-rae/put-your-records-on-chords-1079862
I Miss You (ver 2) Eddie Vedder https://tabs.ultimate-guitar.com/tab/blink-182/i-miss-you-chords-655874
